chrom	start	end	score
chr3	28289361	28289499	1
chr3	28289917	28290709	1
chr3	28290056	28290719	1
chr3	28290537	28290637	2
chr3	28291378	28291555	1
chr3	28291599	28292738	1
chr3	28291961	28292546	1
chr3	28292254	28292648	2
chr3	28292323	28292725	2
chr3	28292430	28292686	8
chr3	28292613	28292746	1
chr3	28292646	28292740	3
chr3	28292646	28292759	3
chr3	28292655	28292687	1
chr3	28292677	28292740	2
chr3	28292686	28292739	11
chr3	28292687	28292740	4
chr3	28292706	28292829	2
chr3	28292713	28292954	2
chr3	28292738	28292892	1
chr3	28292740	28293539	1
chr3	28292741	28292899	3
chr3	28292755	28293072	2
chr3	28292874	28293083	3
chr3	28292889	28293092	1
chr3	28292903	28293084	1
chr3	28292917	28292948	1
chr3	28293084	28293119	1
chr3	28293138	28293308	1
chr3	28293327	28293544	1
chr3	28293333	28293768	2
chr3	28293343	28293547	4
chr3	28293346	28293459	5
chr3	28293363	28293646	1
chr3	28293385	28293568	1
chr3	28293391	28293631	1
chr3	28293393	28293763	1
chr3	28293397	28293459	3
chr3	28293403	28293469	3
chr3	28293404	28293750	1
chr3	28293405	28293539	2
chr3	28293405	28293641	1
chr3	28293409	28293459	1
chr3	28293410	28293672	1
chr3	28293416	28293672	2
chr3	28293428	28293583	2
chr3	28293430	28293630	1
chr3	28293448	28293549	3
chr3	28293451	28293565	1
chr3	28293458	28293565	6
chr3	28293459	28293636	1
chr3	28293459	28293734	3
chr3	28293485	28293539	2
chr3	28293490	28293683	1
chr3	28293497	28293794	1
chr3	28293504	28293602	1
chr3	28293511	28293786	1
chr3	28293515	28293872	3
chr3	28293527	28293611	2
chr3	28293530	28293775	4
chr3	28293537	28293727	2
chr3	28293539	28293636	4
chr3	28293539	28293646	2
chr3	28293539	28293796	1
chr3	28293539	28293831	3
chr3	28293539	28293833	4
chr3	28293541	28293631	1
chr3	28293542	28293645	4
chr3	28293549	28293615	1
chr3	28293549	28293814	1
chr3	28293549	28293818	1
chr3	28293565	28293801	2
chr3	28293565	28293836	3
chr3	28293565	28293852	2
chr3	28293566	28293752	1
chr3	28293571	28293849	4
chr3	28293573	28293854	1
chr3	28293595	28293864	1
chr3	28293596	28293729	1
chr3	28293601	28293696	4
chr3	28293601	28293729	1
chr3	28293603	28293729	1
chr3	28293605	28293646	2
chr3	28293609	28293925	1
chr3	28293615	28293711	1
chr3	28293615	28293739	1
chr3	28293620	28293914	1
chr3	28293626	28293801	2
chr3	28293630	28293925	3
chr3	28293631	28293809	1
chr3	28293631	28293851	2
chr3	28293636	28293666	2
chr3	28293636	28293734	1
chr3	28293636	28293742	4
chr3	28293636	28293773	1
chr3	28293638	28293703	2
chr3	28293641	28293714	1
chr3	28293641	28293725	3
chr3	28293643	28293734	1
chr3	28293644	28293748	1
chr3	28293646	28293766	1
chr3	28293648	28293809	1
chr3	28293650	28293737	3
chr3	28293650	28293750	4
chr3	28293650	28293770	5
chr3	28293650	28293794	6
chr3	28293650	28293847	2
chr3	28293650	28293973	1
chr3	28293651	28293799	2
chr3	28293655	28293729	2
chr3	28293658	28293888	1
chr3	28293665	28293750	2
chr3	28293666	28293773	1
chr3	28293666	28293813	4
chr3	28293666	28293843	2
chr3	28293673	28293815	3
chr3	28293673	28293852	3
chr3	28293673	28293883	1
chr3	28293674	28293856	1
chr3	28293675	28293773	4
chr3	28293680	28293825	5
chr3	28293688	28293794	2
chr3	28293689	28293801	2
chr3	28293696	28293786	1
chr3	28293712	28293783	1
chr3	28293714	28293761	1
chr3	28293714	28293768	3
chr3	28293714	28293782	2
chr3	28293714	28293801	1
chr3	28293717	28293792	1
chr3	28293725	28293799	1
chr3	28293725	28293807	1
chr3	28293725	28293851	1
chr3	28293729	28293782	2
chr3	28293729	28293809	2
chr3	28293729	28293814	9
chr3	28293730	28293862	1
chr3	28293734	28293799	1
chr3	28293735	28293881	8
chr3	28293748	28293799	3
chr3	28293748	28293826	3
chr3	28293749	28293809	1
chr3	28293749	28293851	5
chr3	28293749	28293864	1
chr3	28293752	28293815	1
chr3	28293766	28293807	1
chr3	28293768	28293818	3
chr3	28293768	28293836	1
chr3	28293768	28293843	7
chr3	28293769	28293854	7
chr3	28293773	28293807	4
chr3	28293778	28293851	2
chr3	28293778	28293887	3
chr3	28293794	28293836	1
chr3	28293796	28293862	2
chr3	28293796	28293879	2
chr3	28293796	28294212	1
chr3	28293799	28293843	2
chr3	28293801	28293864	1
chr3	28293801	28293914	2
chr3	28293801	28293970	2
chr3	28293807	28293854	6
chr3	28293809	28293851	2
chr3	28293813	28294026	3
chr3	28293820	28294255	1
chr3	28293825	28294198	1
chr3	28293841	28293888	3
chr3	28293843	28293902	4
chr3	28293849	28294246	1
chr3	28293852	28294149	1
chr3	28293864	28294682	1
chr3	28293872	28294360	1
chr3	28293906	28294487	1
chr3	28293946	28294094	1
chr3	28293946	28294192	6
chr3	28294015	28294106	1
chr3	28294126	28294403	1
chr3	28294138	28294371	1
chr3	28294143	28294200	1
chr3	28294212	28294614	2
chr3	28294246	28294318	1
chr3	28294274	28294358	1
chr3	28294358	28294579	1
chr3	28294360	28294558	2
chr3	28294370	28294415	2
chr3	28294371	28294566	2
chr3	28294485	28294661	3
chr3	28294544	28294936	1
chr3	28294599	28294991	1
chr3	28294769	28295236	1
chr3	28294990	28295221	1
chr3	28295103	28295246	2
chr3	28295226	28295253	1
chr3	28295253	28295421	1
chr3	28297376	28297593	1
chr3	28298355	28298536	1
chr3	28298609	28298837	1
chr3	28298680	28298901	2
chr3	28299726	28300084	1
chr3	28299768	28300008	2
chr3	28300543	28301054	1
chr3	28301240	28301418	2
chr3	28301627	28301815	2
chr3	28303646	28303812	1
chr3	28304162	28304320	2
chr3	28305556	28305734	2
chr3	28306039	28306126	3
chr3	28306126	28306162	2
chr3	28306135	28306164	1
chr3	28307251	28307460	1
chr3	28307573	28307694	1
chr3	28309828	28309883	2
chr3	28309852	28310263	2
chr3	28310092	28310467	1
chr3	28310479	28310701	1
chr3	28310622	28310751	2
chr3	28310631	28310701	1
chr3	28310634	28310713	3
chr3	28310650	28310716	1
chr3	28310650	28310877	1
chr3	28310653	28310697	4
chr3	28310653	28310723	2
chr3	28310654	28310697	1
chr3	28310654	28310713	2
chr3	28310701	28310743	1
chr3	28310701	28310919	1
chr3	28310706	28310751	3
chr3	28310706	28310900	1
chr3	28310718	28310972	1
chr3	28310756	28311146	1
chr3	28311105	28311344	2
chr3	28311394	28311436	1
chr3	28311863	28312068	2
chr3	28312024	28312822	1
chr3	28312545	28312729	2
chr3	28315277	28315650	1
chr3	28315282	28315468	2
chr3	28316520	28316855	1
chr3	28317074	28317370	1
chr3	28317119	28317162	1
chr3	28317450	28317487	1
chr3	28318141	28318434	4
chr3	28318434	28318521	3
chr3	28319176	28319461	1
chr3	28319656	28319723	3
chr3	28319870	28320083	1
chr3	28319916	28320083	1
chr3	28320151	28320184	1
chr3	28320622	28320665	1
chr3	28320691	28321335	2
chr3	28321172	28321390	4
chr3	28321291	28321499	1
chr3	28323024	28323418	1
chr3	28323234	28323450	2
chr3	28323234	28323483	2
chr3	28323756	28323832	3
chr3	28324468	28324514	3
chr3	28325310	28325554	1
chr3	28325648	28326085	1
chr3	28325717	28326535	1
chr3	28325721	28325889	2
chr3	28326480	28326676	3
chr3	28326491	28326717	1
chr3	28326506	28326737	1
chr3	28326714	28327069	1
chr3	28326970	28327234	3
chr3	28326974	28327078	1
chr3	28326981	28327148	2
chr3	28327071	28327114	2
chr3	28327282	28327380	1
chr3	28327365	28327733	2
chr3	28327540	28328065	1
chr3	28327855	28328336	1
chr3	28327856	28328323	1
chr3	28328042	28328242	1
chr3	28328042	28328249	2
chr3	28328045	28328242	1
chr3	28328045	28328269	1
chr3	28328051	28328304	2
chr3	28328065	28328235	1
chr3	28328085	28328245	2
chr3	28328209	28328300	3
chr3	28328209	28328346	3
chr3	28328214	28328277	1
chr3	28328215	28328328	1
chr3	28328216	28328328	2
chr3	28328219	28328331	1
chr3	28328220	28328274	3
chr3	28328220	28328623	1
chr3	28328222	28328288	2
chr3	28328232	28328302	1
chr3	28328235	28328305	3
chr3	28328235	28328331	1
chr3	28328235	28328356	3
chr3	28328240	28328309	1
chr3	28328242	28328294	1
chr3	28328242	28328341	2
chr3	28328242	28328349	1
chr3	28328243	28328349	4
chr3	28328245	28328294	1
chr3	28328245	28328299	1
chr3	28328245	28328302	2
chr3	28328245	28328328	5
chr3	28328247	28328294	1
chr3	28328247	28328328	2
chr3	28328247	28328341	3
chr3	28328249	28328673	1
chr3	28328252	28328304	1
chr3	28328256	28328312	1
chr3	28328261	28328354	6
chr3	28328267	28328309	1
chr3	28328272	28328304	1
chr3	28328272	28328350	4
chr3	28328278	28328356	4
chr3	28328279	28328341	1
chr3	28328280	28328341	10
chr3	28328280	28328346	1
chr3	28328280	28328693	1
chr3	28328287	28328380	1
chr3	28328293	28328341	2
chr3	28328293	28328346	2
chr3	28328294	28328328	1
chr3	28328302	28328757	1
chr3	28328303	28328695	1
chr3	28328304	28328349	1
chr3	28328304	28328380	2
chr3	28328304	28328500	5
chr3	28328304	28328529	1
chr3	28328308	28328341	2
chr3	28328309	28328378	2
chr3	28328328	28328701	1
chr3	28328328	28328718	1
chr3	28328331	28328673	1
chr3	28328331	28328897	1
chr3	28328336	28328708	4
chr3	28328341	28328386	3
chr3	28328670	28328733	1
chr3	28328680	28328890	1
chr3	28328717	28328770	1
chr3	28328728	28328775	1
chr3	28328749	28328822	3
chr3	28328897	28328942	3
chr3	28329671	28329853	1
chr3	28329906	28330209	2
chr3	28330937	28331139	5
chr3	28331131	28331219	1
chr3	28331383	28331588	1
chr3	28331570	28331604	1
chr3	28331663	28332091	1
chr3	28331955	28332619	1
chr3	28332365	28332459	1
chr3	28332396	28332438	2
chr3	28332428	28332493	4
chr3	28332429	28332646	1
chr3	28332435	28332615	4
chr3	28332436	28332665	2
chr3	28332447	28332516	1
chr3	28332454	28332656	1
chr3	28332489	28332745	2
chr3	28332574	28332600	1
chr3	28332577	28332670	4
chr3	28332585	28332677	2
chr3	28332600	28332682	1
chr3	28332608	28332664	1
chr3	28332624	28332684	1
chr3	28332624	28332696	1
chr3	28332630	28332675	3
chr3	28332630	28332927	1
chr3	28332633	28332665	2
chr3	28332633	28332689	2
chr3	28332645	28332703	1
chr3	28332646	28332684	1
chr3	28332646	28332696	2
chr3	28332652	28334005	1
chr3	28332656	28332690	1
chr3	28332665	28332743	1
chr3	28332679	28332730	2
chr3	28332682	28332716	4
chr3	28332682	28332745	4
chr3	28332696	28333139	1
chr3	28332701	28332927	1
chr3	28332714	28332867	1
chr3	28332734	28333079	1
chr3	28332783	28332881	3
chr3	28332783	28333530	1
chr3	28333064	28333239	1
chr3	28333080	28333271	2
chr3	28333091	28333224	3
chr3	28333139	28333377	1
chr3	28333148	28333619	2
chr3	28333179	28333263	5
chr3	28333207	28333989	1
chr3	28333246	28333299	2
chr3	28333384	28333409	2
chr3	28333430	28333542	3
chr3	28333430	28334007	1
chr3	28333818	28333981	1
chr3	28333957	28334294	1
chr3	28334007	28334201	1
chr3	28334008	28334404	2
chr3	28334269	28334719	1
chr3	28334422	28334657	2
chr3	28334489	28334719	1
chr3	28334502	28334689	3
chr3	28334641	28334731	1
chr3	28334698	28334877	2
chr3	28334698	28334942	2
chr3	28334708	28335101	3
chr3	28334714	28335139	2
chr3	28334714	28335494	1
chr3	28334717	28334952	2
chr3	28334912	28335136	1
chr3	28335054	28335278	1
chr3	28335114	28335286	3
chr3	28335156	28335372	2
chr3	28335967	28336389	1
chr3	28336264	28336542	2
chr3	28336299	28336623	1
chr3	28336310	28336363	1
chr3	28336394	28337495	1
chr3	28336409	28336736	2
chr3	28336430	28336762	1
chr3	28336432	28336655	1
chr3	28336435	28336656	1
chr3	28336435	28336915	1
chr3	28336448	28336655	1
chr3	28336450	28337182	1
chr3	28336523	28336677	2
chr3	28336523	28336780	1
chr3	28336538	28336899	1
chr3	28336542	28336748	4
chr3	28336542	28337495	1
chr3	28336548	28336707	1
chr3	28336559	28336655	5
chr3	28336567	28337682	1
chr3	28336590	28336685	3
chr3	28336591	28336623	3
chr3	28336616	28336672	4
chr3	28336625	28336702	2
chr3	28336632	28336924	2
chr3	28336634	28336684	2
chr3	28336647	28336692	3
chr3	28336674	28337537	1
chr3	28336723	28337646	1
chr3	28336899	28337524	1
chr3	28336916	28337277	1
chr3	28336991	28337308	2
chr3	28337015	28337094	1
chr3	28337026	28337113	3
chr3	28337040	28337098	1
chr3	28337047	28337106	1
chr3	28337125	28337473	2
chr3	28337248	28337428	1
chr3	28337263	28337440	1
chr3	28337264	28337501	2
chr3	28337329	28337781	1
chr3	28337399	28337494	5
chr3	28337430	28337534	1
chr3	28337440	28337524	2
chr3	28337445	28337730	4
chr3	28337460	28337659	3
chr3	28337470	28337761	2
chr3	28337494	28337755	1
chr3	28337495	28337732	2
chr3	28337515	28337783	1
chr3	28337519	28337573	2
chr3	28337519	28337976	1
chr3	28337530	28337577	3
chr3	28337563	28337866	1
chr3	28337577	28337640	1
chr3	28337577	28337762	3
chr3	28337587	28337738	3
chr3	28337624	28337739	1
chr3	28337667	28337717	1
chr3	28337706	28337824	2
chr3	28337707	28337765	1
chr3	28337980	28338692	1
chr3	28338424	28338640	1
chr3	28338821	28339040	1
chr3	28339543	28339589	1
chr3	28340005	28340927	1
chr3	28340240	28340408	1
chr3	28340704	28340846	1
chr3	28341391	28341443	5
chr3	28341700	28341957	2
chr3	28342053	28342271	2
chr3	28342058	28342219	2
chr3	28342390	28342483	1
chr3	28342503	28342647	2
chr3	28342544	28342583	1
chr3	28342588	28342789	1
chr3	28343319	28343540	1
chr3	28343366	28343534	2
chr3	28346513	28347115	2
chr3	28346866	28347248	3
chr3	28347041	28347260	3
chr3	28347306	28347369	11
chr3	28347358	28347592	4
chr3	28347387	28347619	3
chr3	28347399	28347752	1
chr3	28347439	28347497	2
chr3	28348601	28348827	1
chr3	28350210	28350443	1
chr3	28350284	28350366	2
chr3	28350961	28351245	2
chr3	28351234	28351340	1
chr3	28351234	28351344	1
chr3	28351392	28351800	3
chr3	28351524	28351691	3
chr3	28351531	28351573	1
chr3	28352153	28352365	2
chr3	28352765	28352974	2
chr3	28352792	28353106	1
chr3	28353757	28354187	1
chr3	28354311	28354440	3
chr3	28354551	28354811	2
chr3	28356577	28356647	1
chr3	28356619	28356749	2
chr3	28356664	28357044	2
chr3	28356849	28357068	1
chr3	28357082	28357281	2
chr3	28357093	28357254	1
chr3	28357193	28357463	2
chr3	28357259	28357450	3
chr3	28357501	28357699	2
chr3	28357830	28357963	3
chr3	28358052	28359148	1
chr3	28358889	28359153	2
chr3	28359059	28359153	6
chr3	28359063	28359146	2
chr3	28359064	28359148	1
chr3	28359070	28359156	1
chr3	28359072	28359148	1
chr3	28359074	28359148	3
chr3	28359074	28359149	1
chr3	28359077	28359153	1
chr3	28359077	28359170	1
chr3	28359077	28359396	1
chr3	28359082	28359148	6
chr3	28359085	28359144	5
chr3	28359086	28359153	3
chr3	28359086	28359155	2
chr3	28359091	28359146	3
chr3	28359091	28359148	2
chr3	28359092	28359137	1
chr3	28359092	28359149	2
chr3	28359092	28359170	1
chr3	28359096	28359192	2
chr3	28359099	28359151	1
chr3	28359146	28359174	1
chr3	28359146	28359181	5
chr3	28359146	28359182	2
chr3	28359146	28359183	1
chr3	28359146	28359187	4
chr3	28359146	28359189	1
chr3	28359146	28359198	3
chr3	28359146	28359203	1
chr3	28359146	28359423	1
chr3	28359147	28359193	1
chr3	28359148	28359181	2
chr3	28359148	28359183	3
chr3	28359148	28359198	2
chr3	28359148	28359203	1
chr3	28359148	28359210	2
chr3	28359148	28359211	3
chr3	28359149	28359185	6
chr3	28359149	28359211	4
chr3	28359151	28359203	1
chr3	28359151	28360059	1
chr3	28359153	28359194	1
chr3	28359153	28359198	1
chr3	28359155	28359198	4
chr3	28359220	28359440	2
chr3	28359292	28359552	2
chr3	28359445	28359650	1
chr3	28359489	28359700	2
chr3	28360040	28360095	1
chr3	28360047	28360279	1
chr3	28360344	28360385	1
chr3	28361527	28361700	4
chr3	28361565	28361642	2
chr3	28361631	28361822	2
chr3	28361644	28362020	1
chr3	28362016	28362054	1
chr3	28362437	28362681	1
chr3	28362540	28362688	2
chr3	28362812	28363139	1
chr3	28362926	28362995	1
chr3	28362995	28363336	1
chr3	28363340	28363818	1
chr3	28364059	28364233	1
chr3	28364093	28364301	1
chr3	28365390	28365746	2
chr3	28365583	28365746	2
chr3	28365592	28365746	1
chr3	28365756	28365893	3
chr3	28365804	28365862	3
chr3	28365817	28365862	1
chr3	28366087	28366171	3
chr3	28366173	28366359	1
chr3	28366366	28366664	2
chr3	28366367	28366597	2
chr3	28366600	28366663	3
chr3	28366605	28366671	3
chr3	28366810	28366973	2
chr3	28366985	28367018	2
chr3	28366993	28367236	1
chr3	28367642	28367830	2
chr3	28367647	28367861	1
chr3	28367681	28368468	1
chr3	28367703	28367951	3
chr3	28367711	28367827	2
chr3	28367711	28367960	3
chr3	28367711	28368055	1
chr3	28367746	28368112	1
chr3	28367778	28367837	1
chr3	28367793	28367946	2
chr3	28367799	28368013	1
chr3	28367800	28368058	1
chr3	28367802	28367928	1
chr3	28367802	28368107	1
chr3	28367815	28368097	4
chr3	28367815	28368209	2
chr3	28367827	28367934	3
chr3	28367837	28368210	1
chr3	28367840	28368055	1
chr3	28367853	28367928	1
chr3	28367911	28368095	1
chr3	28367934	28368107	3
chr3	28367935	28368009	2
chr3	28367935	28368074	1
chr3	28367935	28368215	3
chr3	28367937	28368031	2
chr3	28367939	28368058	1
chr3	28367941	28368043	3
chr3	28367941	28368055	2
chr3	28367941	28368104	2
chr3	28367941	28368162	1
chr3	28367941	28368200	1
chr3	28367941	28368216	3
chr3	28367942	28368189	3
chr3	28367944	28368020	2
chr3	28367946	28368010	4
chr3	28367946	28368028	1
chr3	28367946	28368032	2
chr3	28367946	28368055	3
chr3	28367946	28368300	1
chr3	28367947	28368009	2
chr3	28367949	28368055	4
chr3	28367949	28368065	1
chr3	28367949	28368097	1
chr3	28367949	28368147	2
chr3	28367949	28368202	10
chr3	28367949	28368207	1
chr3	28367954	28368020	6
chr3	28367955	28368129	1
chr3	28367959	28368063	1
chr3	28367960	28368055	1
chr3	28368003	28368057	1
chr3	28368004	28368370	3
chr3	28368009	28368080	7
chr3	28368009	28368200	3
chr3	28368012	28368069	4
chr3	28368012	28368110	1
chr3	28368015	28368189	1
chr3	28368016	28368080	3
chr3	28368018	28368112	1
chr3	28368018	28368162	1
chr3	28368018	28368165	7
chr3	28368019	28368275	5
chr3	28368020	28368073	3
chr3	28368020	28368139	1
chr3	28368026	28368266	1
chr3	28368028	28368162	2
chr3	28368028	28368210	2
chr3	28368033	28368078	1
chr3	28368040	28368091	1
chr3	28368042	28368112	5
chr3	28368049	28368112	5
chr3	28368050	28368162	2
chr3	28368050	28368258	2
chr3	28368050	28368309	3
chr3	28368053	28368147	3
chr3	28368055	28368090	2
chr3	28368055	28368102	1
chr3	28368055	28368107	1
chr3	28368055	28368112	1
chr3	28368055	28368157	2
chr3	28368055	28368162	2
chr3	28368055	28368246	3
chr3	28368055	28368256	2
chr3	28368055	28368340	2
chr3	28368057	28368100	2
chr3	28368057	28368139	1
chr3	28368057	28368160	1
chr3	28368057	28368162	5
chr3	28368057	28368389	2
chr3	28368058	28368210	1
chr3	28368059	28368097	1
chr3	28368059	28368195	1
chr3	28368063	28368114	2
chr3	28368065	28368139	2
chr3	28368065	28368141	2
chr3	28368065	28368307	2
chr3	28368065	28368312	1
chr3	28368065	28368364	2
chr3	28368068	28368112	2
chr3	28368068	28368141	2
chr3	28368068	28368162	3
chr3	28368068	28368184	5
chr3	28368068	28368205	1
chr3	28368068	28368276	1
chr3	28368068	28368285	1
chr3	28368068	28368303	1
chr3	28368069	28368141	1
chr3	28368069	28368186	4
chr3	28368069	28368209	2
chr3	28368070	28368162	1
chr3	28368071	28368210	1
chr3	28368073	28368162	3
chr3	28368075	28368162	2
chr3	28368078	28368139	4
chr3	28368080	28368139	2
chr3	28368083	28368179	3
chr3	28368083	28368343	1
chr3	28368088	28368300	2
chr3	28368091	28368162	3
chr3	28368097	28368162	1
chr3	28368097	28368212	3
chr3	28368097	28368317	1
chr3	28368102	28368152	1
chr3	28368102	28368162	2
chr3	28368102	28368181	3
chr3	28368102	28368207	1
chr3	28368102	28368268	2
chr3	28368102	28368321	1
chr3	28368102	28368370	4
chr3	28368102	28368420	1
chr3	28368104	28368162	1
chr3	28368104	28368424	6
chr3	28368105	28368141	2
chr3	28368105	28368152	1
chr3	28368105	28368189	1
chr3	28368105	28368224	4
chr3	28368107	28368275	2
chr3	28368107	28368370	2
chr3	28368107	28368394	2
chr3	28368112	28368162	2
chr3	28368112	28368189	1
chr3	28368112	28368212	1
chr3	28368112	28368365	1
chr3	28368117	28368189	4
chr3	28368119	28368186	2
chr3	28368119	28368319	3
chr3	28368124	28368162	1
chr3	28368138	28368200	1
chr3	28368139	28368275	2
chr3	28368139	28368318	2
chr3	28368141	28368189	1
chr3	28368147	28368697	2
chr3	28368158	28368196	2
chr3	28368162	28368203	2
chr3	28368162	28368209	2
chr3	28368162	28368224	1
chr3	28368162	28368268	1
chr3	28368162	28368269	2
chr3	28368162	28368277	1
chr3	28368162	28368305	3
chr3	28368162	28368319	1
chr3	28368162	28368369	6
chr3	28368162	28368370	2
chr3	28368162	28368421	1
chr3	28368162	28368426	1
chr3	28368168	28368227	1
chr3	28368169	28368309	3
chr3	28368169	28368420	2
chr3	28368179	28368374	1
chr3	28368181	28368226	1
chr3	28368181	28368364	2
chr3	28368186	28368285	1
chr3	28368186	28368305	1
chr3	28368186	28368424	9
chr3	28368190	28368416	3
chr3	28368195	28368364	2
chr3	28368196	28368310	1
chr3	28368196	28368313	1
chr3	28368196	28368355	1
chr3	28368197	28368313	4
chr3	28368199	28368302	2
chr3	28368199	28368309	6
chr3	28368199	28368369	2
chr3	28368202	28368258	1
chr3	28368205	28368370	1
chr3	28368208	28368264	1
chr3	28368210	28368275	1
chr3	28368210	28368360	1
chr3	28368210	28368386	1
chr3	28368210	28368404	1
chr3	28368212	28368307	1
chr3	28368212	28368321	2
chr3	28368231	28368290	1
chr3	28368246	28368338	2
chr3	28368256	28368365	2
chr3	28368256	28368374	3
chr3	28368256	28368416	1
chr3	28368256	28368419	4
chr3	28368256	28368434	4
chr3	28368264	28368419	2
chr3	28368264	28368423	1
chr3	28368268	28368381	2
chr3	28368268	28368390	6
chr3	28368269	28368327	5
chr3	28368271	28368362	4
chr3	28368271	28368374	4
chr3	28368274	28368323	1
chr3	28368275	28368319	2
chr3	28368275	28368346	4
chr3	28368275	28368370	3
chr3	28368275	28368371	3
chr3	28368276	28368365	6
chr3	28368276	28368369	1
chr3	28368276	28368426	1
chr3	28368276	28368513	2
chr3	28368289	28368416	2
chr3	28368294	28368424	6
chr3	28368295	28368364	3
chr3	28368305	28368420	3
chr3	28368307	28368355	1
chr3	28368307	28368369	1
chr3	28368312	28368623	1
chr3	28368319	28368365	3
chr3	28368319	28368379	1
chr3	28368319	28368555	1
chr3	28368324	28368370	2
chr3	28368325	28368374	2
chr3	28368325	28368404	1
chr3	28368332	28368513	2
chr3	28368338	28368384	5
chr3	28368338	28368434	6
chr3	28368365	28368435	1
chr3	28368365	28368603	1
chr3	28368365	28368755	1
chr3	28368376	28368437	1
chr3	28368389	28368437	2
chr3	28368420	28368742	1
chr3	28368717	28368745	1
chr3	28368747	28368975	5
chr3	28369025	28369069	1
chr3	28369070	28370061	1
chr3	28369400	28369811	1
chr3	28369711	28369773	1
chr3	28369742	28369816	3
chr3	28369745	28369962	1
chr3	28369763	28370201	1
chr3	28369767	28369968	3
chr3	28369769	28369982	3
chr3	28369778	28370028	3
chr3	28369784	28369827	1
chr3	28369816	28369996	3
chr3	28369838	28369906	1
chr3	28369849	28370004	1
chr3	28369853	28370101	3
chr3	28369856	28370230	2
chr3	28369858	28370142	1
chr3	28369864	28369942	1
chr3	28369865	28370230	2
chr3	28369870	28370096	1
chr3	28369894	28370172	1
chr3	28369910	28370068	1
chr3	28369914	28370144	1
chr3	28369950	28370286	2
chr3	28369968	28370311	2
chr3	28369970	28370198	5
chr3	28369972	28370188	1
chr3	28369972	28370195	2
chr3	28369972	28370214	4
chr3	28369972	28370218	2
chr3	28369989	28370174	5
chr3	28369996	28370072	2
chr3	28369996	28370201	1
chr3	28369996	28370203	1
chr3	28370004	28370202	1
chr3	28370006	28370212	1
chr3	28370006	28370274	1
chr3	28370006	28370279	1
chr3	28370006	28370282	2
chr3	28370006	28370345	2
chr3	28370011	28370190	1
chr3	28370023	28370173	1
chr3	28370128	28370212	1
chr3	28370129	28370290	2
chr3	28370142	28370201	2
chr3	28370155	28370281	1
chr3	28370160	28370281	2
chr3	28370173	28370281	1
chr3	28370174	28370218	1
chr3	28370195	28370281	1
chr3	28370197	28370307	3
chr3	28370197	28370664	1
chr3	28370198	28370664	1
chr3	28370201	28370267	1
chr3	28370201	28370279	2
chr3	28370201	28370302	2
chr3	28370202	28370288	2
chr3	28370230	28370281	1
chr3	28370270	28370553	1
chr3	28370279	28370475	2
chr3	28370286	28370486	2
chr3	28370662	28371055	1
chr3	28370663	28370844	3
chr3	28370936	28371215	3
chr3	28372134	28372416	1
chr3	28372258	28372346	2
chr3	28372280	28372411	1
chr3	28375177	28375372	5
chr3	28375379	28375437	1
chr3	28375382	28375844	3
chr3	28375562	28375772	1
chr3	28375844	28376062	1
chr3	28375970	28375993	1
chr3	28375997	28376268	2
chr3	28375998	28376180	1
chr3	28375998	28376311	2
chr3	28376062	28376144	3
chr3	28376086	28376454	1
chr3	28376158	28376193	1
chr3	28376179	28376247	5
chr3	28376179	28376259	1
chr3	28376179	28376466	1
chr3	28376301	28376985	1
chr3	28376426	28377048	1
chr3	28376633	28376901	2
chr3	28376743	28376967	2
chr3	28376798	28376957	1
chr3	28376836	28377010	1
chr3	28376881	28376949	2
chr3	28376883	28376947	2
chr3	28376883	28376965	1
chr3	28376883	28377068	4
chr3	28376898	28377024	3
chr3	28376906	28377055	3
chr3	28376908	28376952	1
chr3	28376918	28376952	2
chr3	28376930	28377048	3
chr3	28376935	28377667	1
chr3	28376940	28377002	2
chr3	28376945	28377198	2
chr3	28376957	28377188	1
chr3	28376959	28377006	3
chr3	28377005	28377204	1
chr3	28377048	28377078	1
chr3	28377112	28377328	2
chr3	28377129	28377499	1
chr3	28377371	28377607	3
chr3	28377428	28377604	2
chr3	28377497	28377733	1
chr3	28378310	28378362	2
chr3	28378749	28378915	1
chr3	28378794	28379061	2
chr3	28378809	28378839	1
chr3	28378954	28379160	2
chr3	28380174	28380402	1
chr3	28381312	28381766	2
chr3	28381867	28382947	1
chr3	28382254	28382617	1
chr3	28383287	28383428	1
chr3	28383463	28383686	5
chr3	28383885	28384156	1
chr3	28383906	28384171	1
chr3	28384040	28384224	1
chr3	28384040	28384226	1
chr3	28384060	28384162	2
chr3	28384086	28384173	1
chr3	28384097	28384173	3
chr3	28384097	28384496	3
chr3	28384098	28384226	1
chr3	28384098	28384228	1
chr3	28384102	28384170	4
chr3	28384177	28384261	4
chr3	28384226	28384378	6
chr3	28384228	28384378	1
chr3	28384230	28384274	1
chr3	28384290	28384780	1
chr3	28384369	28384519	2
chr3	28384624	28384959	2
chr3	28384675	28384712	1
chr3	28384676	28384763	3
chr3	28384775	28384820	1
chr3	28384988	28385061	2
chr3	28385043	28385230	2
chr3	28385117	28385531	2
chr3	28385795	28385991	1
chr3	28385867	28386087	1
chr3	28386397	28386633	1
chr3	28386616	28387441	1
chr3	28386813	28387229	1
chr3	28387463	28387708	2
chr3	28387484	28387642	2
chr3	28387570	28387830	3
